numero_compteur,avg_amperage_per_day,median_amperage_per_day,avg_depense_per_day,jours_observed,records_per_day_avg,zone,type_maison,nombre_personnes,ratio_depense_amperage,niveau_conso,niveau_conso_pred,prob_petit,prob_moyen,prob_grand,confiance
SGMR_0085,6.064137931034483,1.845,0.06880258620689655,58,15.0,Mare-Rouge,Rezidansyel,4.0,0.011345814850852788,grand,petit,0.999451,0.0003377312,0.00021123636,0.999451
SGMR_0086,4.402571428571429,0.0,0.046005333333333336,35,12.542857142857143,Mare-Rouge,Rezidansyel,4.0,0.010449650634700037,grand,petit,0.99937207,0.00044065012,0.00018727256,0.99937207
SGMR_0087,10.519710144927537,4.18,0.11529980676328502,69,23.579710144927535,Mare-Rouge,Rezidansyel,4.0,0.010960359664274655,grand,petit,0.9994759,0.00031294068,0.00021124163,0.9994759
SGMR_0088,0.035,0.035,0.0004083333333333333,2,24.5,Mare-Rouge,Rezidansyel,4.0,0.011666666333333341,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMR_0089,4.078181818181818,1.88,0.04597060606060606,22,17.5,Mare-Rouge,Rezidansyel,4.0,0.011272328723644027,grand,petit,0.9995466,0.0002566579,0.00019676072,0.9995466
SGMR_0090,8.13,8.13,0.09485,1,53.0,Mare-Rouge,Rezidansyel,4.0,0.011666666665231652,grand,petit,0.9993711,0.00038681514,0.00024205002,0.9993711
SGMR_0096,0.68625,0.02,0.00800625,8,37.0,Mare-Rouge,Rezidansyel,4.0,0.011666666649666058,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMR_0098,16.64,9.61,0.18034487179487182,13,22.46153846153846,Mare-Rouge,Rezidansyel,4.0,0.010838033160098183,grand,petit,0.9995254,0.00027783238,0.00019675655,0.9995254
SGMR_0099,15.729999999999999,0.59,0.17615444444444442,3,15.0,Mare-Rouge,Rezidansyel,4.0,0.011198629652463179,grand,petit,0.9995283,0.00027498472,0.00019675712,0.9995283
SGMR_010,0.35000000000000003,0.35000000000000003,0.0029166666666666664,2,9.5,Mare-Rouge,Rezidansyel,4.0,0.008333333309523808,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
SGMR_012,4.606285714285714,3.3899999999999997,0.04102838095238095,35,14.4,Mare-Rouge,Rezidansyel,4.0,0.008907042135104744,grand,petit,0.9995573,0.00029960633,0.00014305917,0.9995573
SGMR_015,0.5900000000000001,0.5900000000000001,0.004916666666666667,1,5.0,Mare-Rouge,Rezidansyel,4.0,0.00833333331920904,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
SGMR_016,1.8228571428571432,0.78,0.015363809523809524,7,16.428571428571427,Mare-Rouge,Rezidansyel,4.0,0.00842842214793634,moyen,moyen,0.00037083498,0.99932086,0.00030837217,0.99932086
SGMR_017,1.675,0.355,0.014171159420289854,46,7.282608695652174,Mare-Rouge,Rezidansyel,4.0,0.008460393678704155,moyen,moyen,0.00053897186,0.9985232,0.0009378154,0.9985232
SGMR_018,3.2106976744186047,1.48,0.029479883720930234,86,12.290697674418604,Mare-Rouge,Rezidansyel,4.0,0.009181768793315833,moyen,moyen,0.0005947891,0.99920183,0.00020342952,0.99920183
SGMR_0199,2.6125,1.525,0.02243,4,7.0,Mare-Rouge,Rezidansyel,4.0,0.008585645929727981,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
SGMR_02,13.394200743494423,6.5200000000000005,0.12149587360594795,269,17.702602230483272,Mare-Rouge,Rezidansyel,4.0,0.009070781894611206,grand,petit,0.9995876,0.00027920277,0.00013326517,0.9995876
SGMR_020,7.404545454545455,4.380000000000001,0.06027727272727273,11,26.545454545454547,Mare-Rouge,Rezidansyel,4.0,0.008140577040030125,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGMR_021,7.581739130434783,0.84,0.05997869565217391,23,24.217391304347824,Mare-Rouge,Rezidansyel,4.0,0.007910941620702192,grand,petit,0.9996531,0.000208282,0.00013863013,0.9996531
SGMR_03,3.144516129032258,0.8150000000000001,0.032042258064516126,62,17.129032258064516,Mare-Rouge,Rezidansyel,4.0,0.010189885101396321,moyen,moyen,0.00025878663,0.9995447,0.00019650176,0.9995447
SGMR_034,4.948823529411764,2.1100000000000003,0.05142882352941176,17,18.823529411764707,Mare-Rouge,Rezidansyel,4.0,0.01039213122338445,grand,petit,0.9995796,0.0002593251,0.0001611186,0.9995796
SGMR_04,1.709087452471483,0.16999999999999998,0.015727921419518377,263,9.239543726235741,Mare-Rouge,Rezidansyel,4.0,0.009202525820180801,moyen,moyen,0.00034271664,0.99945384,0.00020348083,0.99945384
SGMR_05,0.5197222222222222,0.155,0.005517685185185185,108,9.731481481481481,Mare-Rouge,Rezidansyel,4.0,0.010616604290992461,petit,grand,0.00024518353,0.00048145177,0.99927336,0.99927336
SGMR_06,0.8912903225806452,0.44,0.00906,31,20.870967741935484,Mare-Rouge,Rezidansyel,4.0,0.010165037990766696,petit,grand,0.00014335521,0.0003082292,0.9995484,0.9995484
SGMR_07,3.740535714285714,1.41,0.033749999999999995,56,14.464285714285714,Mare-Rouge,Rezidansyel,4.0,0.009022771754880053,grand,petit,0.9978987,0.001863091,0.00023819719,0.9978987
SGMR_08,1.2294736842105263,0.48,0.014035052631578946,95,15.757894736842106,Mare-Rouge,Rezidansyel,4.0,0.0114154965660576,petit,grand,0.00026721234,0.0010607889,0.998672,0.998672
SGMR_09,3.478783783783784,1.03,0.03187441441441441,74,13.256756756756756,Mare-Rouge,Rezidansyel,4.0,0.009162516668564814,moyen,moyen,0.001049639,0.99863213,0.00031818467,0.99863213
SGMR_50017,0.8282142857142858,0.365,0.007884285714285715,28,16.428571428571427,Mare-Rouge,Rezidansyel,4.0,0.00951962051459468,petit,grand,0.00017574841,0.0003366406,0.99948764,0.99948764
SGMR_5006,2.895625,0.655,0.0251745,80,10.6625,Mare-Rouge,Rezidansyel,4.0,0.008693977981025175,moyen,moyen,0.0003799578,0.9993944,0.00022559187,0.9993944
SGMR_5034,0.24,0.24,0.0024749999999999998,2,10.0,Mare-Rouge,Rezidansyel,4.0,0.01031249995703125,petit,grand,0.00016249053,0.00024379833,0.9995937,0.9995937
SGMR_Commissariat,0.5018181818181818,0.05,0.005854545454545454,11,11.090909090909092,Mare-Rouge,Rezidansyel,4.0,0.011666666643417874,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0003,0.35347826086956524,0.0,0.004079855072463768,69,8.173913043478262,Moles St Nicolas,Rezidansyel,4.0,0.011542025387601485,petit,grand,0.00018183235,0.00028305507,0.9995351,0.9995351
SGMSN-0009,1.8847169811320754,0.9199999999999999,0.02140251572327044,53,7.867924528301887,Moles St Nicolas,Rezidansyel,4.0,0.011355824734522721,moyen,moyen,0.00014945868,0.99966455,0.00018605453,0.99966455
SGMSN-0011,1.552,1.79,0.018106666666666667,5,10.4,Moles St Nicolas,Rezidansyel,4.0,0.011666666659149484,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGMSN-0013,0.324,0.05,0.00378,5,12.6,Moles St Nicolas,Rezidansyel,4.0,0.011666666630658434,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0015,9.132857142857143,2.53,0.09181571428571429,35,14.257142857142858,Moles St Nicolas,Rezidansyel,4.0,0.010053339589075968,grand,petit,0.99940467,0.00041523008,0.00018006412,0.99940467
SGMSN-0016,1.2476,0.61,0.013766533333333332,25,10.0,Moles St Nicolas,Rezidansyel,4.0,0.011034412730281275,petit,grand,0.00014519297,0.0003835671,0.99947125,0.99947125
SGMSN-0018,2.9247619047619047,1.7500000000000002,0.03292428571428571,21,15.761904761904763,Moles St Nicolas,Rezidansyel,4.0,0.011257082379739517,moyen,moyen,0.00030898902,0.99936324,0.00032782045,0.99936324
SGMSN-0022,2.2019277108433735,1.99,0.025469076305220884,83,12.795180722891565,Moles St Nicolas,Rezidansyel,4.0,0.011566717730210636,moyen,moyen,0.00018693393,0.9996087,0.00020436557,0.9996087
SGMSN-0023,8.082105263157894,2.24,0.08795,19,11.210526315789474,Moles St Nicolas,Rezidansyel,4.0,0.010882065640747857,grand,petit,0.99954385,0.00025931583,0.00019676019,0.99954385
SGMSN-0025,1.435,1.135,0.016535185185185187,18,16.22222222222222,Moles St Nicolas,Rezidansyel,4.0,0.011522777124503421,moyen,moyen,0.00023222667,0.9994759,0.0002918656,0.9994759
SGMSN-0037,0.18333333333333335,0.0,0.0015888888888888888,3,5.666666666666667,Moles St Nicolas,Rezidansyel,4.0,0.008666666619393939,petit,grand,0.0003188896,0.00042439922,0.9992567,0.9992567
SGMSN-0039,1.5608333333333333,1.365,0.01820972222222222,12,9.583333333333334,Moles St Nicolas,Rezidansyel,4.0,0.011666666659192027,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGMSN-0041,0.76,0.055,0.008795370370370372,54,9.925925925925926,Moles St Nicolas,Rezidansyel,4.0,0.01157285573525989,petit,grand,0.00015968,0.00035389478,0.99948645,0.99948645
SGMSN-0042,0.9511111111111111,0.955,0.010967962962962964,18,13.944444444444445,Moles St Nicolas,Rezidansyel,4.0,0.011531736748000123,petit,grand,0.00015967415,0.00021983795,0.99962044,0.99962044
SGMSN-0044,1.0171428571428571,0.8400000000000001,0.011821360544217688,49,7.755102040816326,Moles St Nicolas,Rezidansyel,4.0,0.011622124119124852,petit,grand,0.00016261794,0.0003810637,0.99945635,0.99945635
SGMSN-0046,2.2309756097560975,1.3599999999999999,0.026028048780487804,41,17.195121951219512,Moles St Nicolas,Rezidansyel,4.0,0.011666666661437265,moyen,moyen,0.00014945868,0.99966455,0.00018605453,0.99966455
SGMSN-0053,0.5203225806451612,0.0,0.006070430107526882,31,5.612903225806452,Moles St Nicolas,Rezidansyel,4.0,0.011666666644244681,petit,grand,0.00014665184,0.0003045994,0.99954873,0.99954873
SGMSN-0060,5.463189655172414,3.335,0.058732327586206896,116,22.698275862068964,Moles St Nicolas,Rezidansyel,4.0,0.010750556228603561,grand,petit,0.9993824,0.0004133869,0.00020427021,0.9993824
SGMSN-0062,0.936993006993007,0.04,0.0107197668997669,143,10.531468531468532,Moles St Nicolas,Rezidansyel,4.0,0.01144060500806523,petit,grand,0.00024517483,0.00051695685,0.9992379,0.9992379
SGMSN-0066,6.910370370370371,0.77,0.07228111111111112,54,15.425925925925926,Moles St Nicolas,Rezidansyel,4.0,0.01045980276405609,grand,petit,0.9993954,0.0004229035,0.00018172512,0.9993954
SGMSN-0068,0.9277777777777777,0.48,0.009262592592592593,9,14.0,Moles St Nicolas,Rezidansyel,4.0,0.009983632723770139,petit,grand,0.00016248811,0.00025878925,0.9995788,0.9995788
SGMSN-007,1.0853333333333335,1.2,0.012026,15,10.4,Moles St Nicolas,Rezidansyel,4.0,0.011080466820257553,petit,grand,0.000162481,0.00024342115,0.99959415,0.99959415
SGMSN-0073,1.2523255813953489,0.78,0.014542093023255815,43,15.348837209302326,Moles St Nicolas,Rezidansyel,4.0,0.01161207055711571,petit,grand,0.00023730176,0.0013006704,0.9984621,0.9984621
SGMSN-0075,1.5896153846153847,0.16,0.017434166666666667,52,13.673076923076923,Moles St Nicolas,Rezidansyel,4.0,0.010967537697754109,moyen,moyen,0.00014848568,0.9996667,0.0001848433,0.9996667
SGMSN-0078,1.2168,0.83,0.013964666666666667,25,19.76,Moles St Nicolas,Rezidansyel,4.0,0.011476550505580304,petit,grand,0.00015127244,0.00041630663,0.9994324,0.9994324
SGMSN-0080,0.8410416666666666,0.595,0.009284930555555555,48,10.125,Moles St Nicolas,Rezidansyel,4.0,0.011039798517135407,petit,grand,0.00015325984,0.00033966594,0.99950707,0.99950707
SGMSN-0086,15.002,1.18,0.14927076923076923,65,23.476923076923075,Moles St Nicolas,Rezidansyel,4.0,0.009950057940329235,grand,petit,0.9995479,0.0002843322,0.00016775569,0.9995479
SGMSN-0088,39.944782608695654,19.14,0.40706884057971016,23,29.47826086956522,Moles St Nicolas,Rezidansyel,4.0,0.010190788733467881,grand,petit,0.99958473,0.0002541491,0.00016111943,0.99958473
SGMSN-0089,2.085,0.995,0.02069333333333333,4,13.5,Moles St Nicolas,Rezidansyel,4.0,0.009924860107150345,moyen,moyen,0.0002017601,0.9995988,0.00019944318,0.9995988
SGMSN-0092,5.730808080808081,0.0,0.06357925925925927,99,17.03030303030303,Moles St Nicolas,Rezidansyel,4.0,0.011094292175144677,grand,petit,0.9993722,0.0004165609,0.0002112197,0.9993722
SGMSN-0095,1.82375,1.345,0.02125583333333333,32,9.5625,Moles St Nicolas,Rezidansyel,4.0,0.011655014843963436,moyen,moyen,0.00014343644,0.9996667,0.00018989072,0.9996667
SGMSN-0097,1.5308333333333335,1.275,0.01785972222222222,12,17.5,Moles St Nicolas,Rezidansyel,4.0,0.011666666659045543,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGMSN-0115,2.1623529411764704,2.4400000000000004,0.02522745098039216,17,10.588235294117647,Moles St Nicolas,Rezidansyel,4.0,0.011666666661271311,moyen,moyen,0.00024176163,0.99946636,0.00029186282,0.99946636
SGMSN-0118,4.2525,1.105,0.04763333333333334,8,14.625,Moles St Nicolas,Rezidansyel,4.0,0.011201254161583088,grand,petit,0.9995283,0.00027498472,0.00019675712,0.9995283
SGMSN-0119,0.625,0.0,0.007120707070707071,66,8.393939393939394,Moles St Nicolas,Rezidansyel,4.0,0.011393131294902303,petit,grand,0.00018183235,0.00028305507,0.9995351,0.9995351
SGMSN-0120,1.5033333333333332,0.95,0.014908888888888888,3,25.666666666666668,Moles St Nicolas,Rezidansyel,4.0,0.0099172209837949,moyen,moyen,0.00022652367,0.999183,0.00059042376,0.999183
SGMSN-0122,2.2735483870967745,2.3,0.026096989247311828,31,12.161290322580646,Moles St Nicolas,Rezidansyel,4.0,0.011478528182616802,moyen,moyen,0.00014343644,0.9996667,0.00018989072,0.9996667
SGMSN-0124,30.080333333333332,6.07,0.31049344444444443,90,27.544444444444444,Moles St Nicolas,Rezidansyel,4.0,0.01032214108113127,grand,petit,0.9994349,0.0003906372,0.00017445735,0.9994349
SGMSN-0128,3.3454,0.095,0.035842,50,10.64,Moles St Nicolas,Rezidansyel,4.0,0.010713815982927656,moyen,moyen,0.00020651775,0.9995819,0.00021160136,0.9995819
SGMSN-0132,1.5675,0.88,0.018287499999999998,4,28.25,Moles St Nicolas,Rezidansyel,4.0,0.011666666659223815,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGMSN-0134,1.8600000000000003,1.745,0.021637037037037038,18,13.555555555555555,Moles St Nicolas,Rezidansyel,4.0,0.01163281560505603,moyen,moyen,0.00023222667,0.9994759,0.0002918656,0.9994759
SGMSN-0135,0.0625,0.07500000000000001,0.0007291666666666666,4,12.25,Moles St Nicolas,Rezidansyel,4.0,0.011666666480000002,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0136,3.058627450980392,2.33,0.03435111111111111,51,11.843137254901961,Moles St Nicolas,Rezidansyel,4.0,0.01123089086540093,moyen,moyen,0.00019724986,0.9995938,0.00020898331,0.9995938
SGMSN-0137,1.1537931034482758,0.24,0.01294919540229885,29,18.413793103448278,Moles St Nicolas,Rezidansyel,4.0,0.011223152012588023,petit,grand,0.00014237686,0.00034703917,0.9995105,0.9995105
SGMSN-0140,13.681666666666667,2.915,0.1488911111111111,6,25.333333333333332,Moles St Nicolas,Rezidansyel,4.0,0.010882527306631399,grand,petit,0.9995254,0.00027783238,0.00019675655,0.9995254
SGMSN-0141,0.0,0.0,0.0,1,7.0,Moles St Nicolas,Rezidansyel,4.0,0.0,petit,grand,0.0003243646,0.0004932267,0.9991824,0.9991824
SGMSN-0142,7.319019607843137,2.3200000000000003,0.07819555555555555,51,21.705882352941178,Moles St Nicolas,Rezidansyel,4.0,0.01068388387169731,grand,petit,0.9993486,0.00043860014,0.00021278099,0.9993486
SGMSN-0143,12.076818181818181,0.83,0.12347045454545456,44,13.272727272727273,Moles St Nicolas,Rezidansyel,4.0,0.010223757009202746,grand,petit,0.99940383,0.00041446398,0.00018172666,0.99940383
SGMSN-0147,1.916,1.27,0.021382500000000002,40,16.125,Moles St Nicolas,Rezidansyel,4.0,0.0111599686789353,moyen,moyen,0.00014654217,0.9996711,0.00018242389,0.9996711
SGMSN-0148,5.946902654867257,1.87,0.06543737463126843,113,14.238938053097344,Moles St Nicolas,Rezidansyel,4.0,0.011003606148943341,grand,petit,0.9993754,0.000413384,0.00021122038,0.9993754
SGMSN-0150,1.488,0.795,0.016104,10,13.4,Moles St Nicolas,Rezidansyel,4.0,0.01082258063788805,moyen,moyen,0.0002316454,0.9994979,0.0002704464,0.9994979
SGMSN-0151,1.9956,1.73,0.023282000000000004,25,11.52,Moles St Nicolas,Rezidansyel,4.0,0.011666666660820474,moyen,moyen,0.0002187391,0.9994894,0.00029186957,0.9994894
SGMSN-0154,0.06,0.06,0.0006799999999999999,1,9.0,Moles St Nicolas,Rezidansyel,4.0,0.011333333144444447,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0155,2.468,0.21500000000000002,0.026804800000000004,50,10.84,Moles St Nicolas,Rezidansyel,4.0,0.010860940028014207,moyen,moyen,0.00014848568,0.9996667,0.0001848433,0.9996667
SGMSN-0156,1.562,1.4600000000000002,0.017629416666666668,40,14.15,Moles St Nicolas,Rezidansyel,4.0,0.011286438319705652,moyen,moyen,0.00014654217,0.9996711,0.00018242389,0.9996711
SGMSN-0158,0.9867567567567567,0.13,0.01091936936936937,37,12.054054054054054,Moles St Nicolas,Rezidansyel,4.0,0.01106591800211525,petit,grand,0.00015325764,0.00035392286,0.99949276,0.99949276
SGMSN-0174,2.9565333333333332,1.73,0.03434648888888889,75,16.4,Moles St Nicolas,Rezidansyel,4.0,0.011617149209864617,moyen,moyen,0.0003634387,0.99929833,0.0003381637,0.99929833
SGMSN-0184,1.7148958333333333,0.9750000000000001,0.01988392361111111,96,10.635416666666666,Moles St Nicolas,Rezidansyel,4.0,0.011594828801272933,moyen,moyen,0.00018693393,0.9996087,0.00020436557,0.9996087
SGMSN-0194,0.866,0.78,0.010103333333333334,5,12.6,Moles St Nicolas,Rezidansyel,4.0,0.011666666653194767,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0195,31.52277777777778,5.48,0.33868796296296294,90,23.288888888888888,Moles St Nicolas,Rezidansyel,4.0,0.010744229627852764,grand,petit,0.9993824,0.0004133869,0.00020427021,0.9993824
SGMSN-0197,1.2723809523809524,1.07,0.014166349206349207,21,18.904761904761905,Moles St Nicolas,Rezidansyel,4.0,0.011133732526179826,petit,grand,0.00015621938,0.00041910203,0.9994247,0.9994247
SGMSN-0199,0.8211111111111111,0.77,0.009058518518518518,9,11.0,Moles St Nicolas,Rezidansyel,4.0,0.01103202524592401,petit,grand,0.0001595454,0.00021700861,0.9996234,0.9996234
SGMSN-0203,1.78375,1.23,0.02048541666666667,8,11.0,Moles St Nicolas,Rezidansyel,4.0,0.011484466239765775,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGMSN-0204,0.3335714285714286,0.0,0.003891666666666667,14,10.928571428571429,Moles St Nicolas,Rezidansyel,4.0,0.01166666663169165,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0207,2.5503030303030307,0.525,0.02844378787878788,66,13.424242424242424,Moles St Nicolas,Rezidansyel,4.0,0.011153101231368198,moyen,moyen,0.00027002447,0.99943477,0.00029520434,0.99943477
SGMSN-0211,1.13,0.79,0.013183333333333332,11,11.0,Moles St Nicolas,Rezidansyel,4.0,0.011666666656342181,petit,grand,0.00016721839,0.00027805605,0.9995547,0.9995547
SGMSN-0213,1.2285,0.255,0.013048,20,15.65,Moles St Nicolas,Rezidansyel,4.0,0.010621082612437051,petit,grand,0.00014896065,0.00024732476,0.9996037,0.9996037
SGMSN-0220,1.4934146341463415,1.24,0.017058861788617888,41,10.195121951219512,Moles St Nicolas,Rezidansyel,4.0,0.01142272305838644,moyen,moyen,0.00014945868,0.99966455,0.00018605453,0.99966455
SGMSN-0221,0.15000000000000002,0.15000000000000002,0.00175,2,5.5,Moles St Nicolas,Rezidansyel,4.0,0.011666666588888888,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0222,3.018620689655173,1.08,0.032487701149425285,29,14.10344827586207,Moles St Nicolas,Rezidansyel,4.0,0.010762432408284471,moyen,moyen,0.00017503001,0.9996364,0.00018851295,0.9996364
SGMSN-0230,4.597777777777778,1.58,0.0419062962962963,9,13.222222222222221,Moles St Nicolas,Rezidansyel,4.0,0.009114467534669804,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGMSN-0233,1.8323809523809527,1.4100000000000001,0.020634285714285716,21,16.0,Moles St Nicolas,Rezidansyel,4.0,0.011260914754769251,moyen,moyen,0.00022000662,0.99949384,0.00028617345,0.99949384
SGMSN-0234,1.451891891891892,0.49,0.016671471471471473,111,14.036036036036036,Moles St Nicolas,Rezidansyel,4.0,0.011482584587110737,moyen,moyen,0.00018693393,0.9996087,0.00020436557,0.9996087
SGMSN-0235,1.9886956521739132,1.0950000000000002,0.0228136231884058,46,13.826086956521738,Moles St Nicolas,Rezidansyel,4.0,0.011471651357006675,moyen,moyen,0.00014945868,0.99966455,0.00018605453,0.99966455
SGMSN-0236,2.993157894736842,0.99,0.03489368421052632,19,14.526315789473685,Moles St Nicolas,Rezidansyel,4.0,0.01165781606784775,moyen,moyen,0.0003276212,0.999338,0.00033433858,0.999338
SGMSN-0240,1.545593220338983,1.1600000000000001,0.017754350282485877,59,15.0,Moles St Nicolas,Rezidansyel,4.0,0.011487078254073134,moyen,moyen,0.00021950991,0.99953103,0.00024951302,0.99953103
SGMSN-0245,5.2726,0.66,0.0543606,50,19.22,Moles St Nicolas,Rezidansyel,4.0,0.010310017826061144,grand,petit,0.99940383,0.00041446398,0.00018172666,0.99940383
SGMSN-0246,2.421666666666667,1.7850000000000001,0.028252777777777776,6,16.166666666666668,Moles St Nicolas,Rezidansyel,4.0,0.011666666661849045,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
SGMSN-0252,0.47400000000000003,0.41,0.005529999999999999,5,18.8,Moles St Nicolas,Rezidansyel,4.0,0.011666666642053443,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
SGMSN-0253,2.9661538461538464,1.22,0.03365974358974359,13,9.846153846153847,Moles St Nicolas,Rezidansyel,4.0,0.011347942596450814,moyen,moyen,0.00031834916,0.99936956,0.00031206018,0.99936956
SGMSN-0266,0.6825000000000001,0.785,0.005915,4,9.5,Moles St Nicolas,Rezidansyel,4.0,0.008666666653968253,petit,grand,0.0003188896,0.00042439922,0.9992567,0.9992567
SGMSN-0267,1.6673333333333333,1.29,0.01945222222222222,60,11.433333333333334,Moles St Nicolas,Rezidansyel,4.0,0.011666666659669464,moyen,moyen,0.00021950991,0.99953103,0.00024951302,0.99953103
SGMSN-0268,1.1729411764705884,0.685,0.01220137254901961,34,12.676470588235293,Moles St Nicolas,Rezidansyel,4.0,0.010402373779162135,petit,grand,0.00016146609,0.0004429408,0.9993956,0.9993956
SGMSN-0270,0.39239583333333333,0.0,0.004570833333333333,96,5.083333333333333,Moles St Nicolas,Rezidansyel,2.0,0.011648526649369296,petit,grand,0.00024517483,0.00051695685,0.9992379,0.9992379
SGMSN-0273,15.090000000000002,0.9199999999999999,0.1524640909090909,66,14.818181818181818,Moles St Nicolas,Rezidansyel,4.0,0.010103650821669134,grand,petit,0.9995479,0.0002843322,0.00016775569,0.9995479
SGMSN-0275,1.2824691358024691,0.71,0.014548189300411525,81,12.925925925925926,Moles St Nicolas,Rezidansyel,4.0,0.011343890377497867,petit,grand,0.00029937483,0.0014889581,0.99821174,0.99821174
SGMSN-0276,1.198,0.66,0.013464133333333335,25,15.2,Moles St Nicolas,Rezidansyel,4.0,0.011238842505921946,petit,grand,0.0001452023,0.00031934015,0.99953544,0.99953544
SGMSN-0277,1.6674358974358974,0.5,0.01857059829059829,78,17.794871794871796,Moles St Nicolas,Rezidansyel,4.0,0.011137218712886079,moyen,moyen,0.00027002447,0.99943477,0.00029520434,0.99943477
SGMSN-0280,5.446282051282052,1.05,0.057996688034188025,156,15.179487179487179,Moles St Nicolas,Rezidansyel,4.0,0.010648858703505225,grand,petit,0.9993824,0.0004133869,0.00020427021,0.9993824
SGMSN-0284,57.139230769230764,1.12,0.5721805128205129,13,25.615384615384617,Moles St Nicolas,Rezidansyel,4.0,0.010013794464986321,grand,petit,0.99956053,0.0002783766,0.00016111553,0.99956053
SGMSN-0285,1.3025,1.6350000000000002,0.012801666666666668,4,14.5,Moles St Nicolas,Rezidansyel,4.0,0.00982853486129607,petit,grand,0.0002633587,0.00061986357,0.9991167,0.9991167
SGMSN-0287,0.5316000000000001,0.0,0.006202000000000001,25,6.28,Moles St Nicolas,Rezidansyel,4.0,0.011666666644720342,petit,grand,0.00015039973,0.00021984,0.99962974,0.99962974
SGMSN-0290,0.4633774834437086,0.0,0.005366666666666667,151,6.80794701986755,Moles St Nicolas,Rezidansyel,4.0,0.011581630197482358,petit,grand,0.00024517483,0.00051695685,0.9992379,0.9992379
SGMSN-0291,1.1538095238095238,1.0,0.013461111111111111,21,12.952380952380953,Moles St Nicolas,Rezidansyel,4.0,0.011666666656555233,petit,grand,0.0001551897,0.0003327166,0.9995121,0.9995121
SGMSN-0292,4.746083333333333,2.2249999999999996,0.05301463888888889,120,24.541666666666668,Moles St Nicolas,Rezidansyel,4.0,0.011170187110997216,grand,petit,0.9993819,0.00040689606,0.00021122176,0.9993819
SGMSN-0294,1.04,1.04,0.012133333333333333,2,7.0,Moles St Nicolas,Rezidansyel,4.0,0.011666666655448715,petit,grand,0.00016928803,0.0002536191,0.9995771,0.9995771
SGMSN-0295,19.033939393939395,6.48,0.20175565656565658,66,20.439393939393938,Moles St Nicolas,Rezidansyel,4.0,0.010599784541674958,grand,petit,0.99949396,0.00030173265,0.00020429301,0.99949396
SGMSN-0296,2.686888888888889,1.12,0.029582148148148153,45,13.822222222222223,Moles St Nicolas,Rezidansyel,4.0,0.011009814458450295,moyen,moyen,0.00018290342,0.9996346,0.00018241724,0.9996346
SGMSN-0297,7.604444444444444,6.49,0.06518592592592592,9,10.222222222222221,Moles St Nicolas,Rezidansyel,4.0,0.008572082601639167,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
SGMSN-0300,3.876666666666667,0.0,0.039655555555555555,9,9.333333333333334,Moles St Nicolas,Rezidansyel,4.0,0.010229292058123713,grand,petit,0.99930847,0.0005304997,0.0001610749,0.99930847
SGMSN-0302,0.7086666666666667,0.2,0.008022095238095238,105,13.0,Moles St Nicolas,Rezidansyel,4.0,0.011319983857161695,petit,grand,0.00024517483,0.00051695685,0.9992379,0.9992379
SGMSN-0308,1.4575000000000002,1.3450000000000002,0.012510555555555554,12,15.25,Moles St Nicolas,Rezidansyel,4.0,0.008583571558814394,moyen,moyen,0.0005696706,0.9981401,0.0012901669,0.9981401
SGMSN-0318,0.30319999999999997,0.02,0.003497733333333333,125,8.48,Moles St Nicolas,Rezidansyel,4.0,0.011536059768460664,petit,grand,0.00024517483,0.00051695685,0.9992379,0.9992379
SGMSN-0322,2.29325,0.84,0.025589833333333332,40,11.525,Moles St Nicolas,Rezidansyel,4.0,0.011158763031581628,moyen,moyen,0.00014654217,0.9996711,0.00018242389,0.9996711
SGMSN-0328,0.6186486486486487,0.0,0.00708954954954955,37,19.37837837837838,Moles St Nicolas,Rezidansyel,4.0,0.011459734945798303,petit,grand,0.00015967763,0.00036874868,0.9994716,0.9994716
